ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2019,"124905601",3,1249,56,1,1,5,2,1,1
2019,"124905601",4,1249,56,1,1,3,2,1,2
2019,"124905601",5,1249,56,1,1,0,2,2,3
2019,"124907201",4,1249,72,1,1,0,2,2,1
2019,"124908201",2,1249,82,1,1,2,2,1,1
2019,"124908201",3,1249,82,1,1,2,2,2,2
2019,"124910401",4,1249,104,1,1,1,2,2,1
2019,"125002001",3,1250,20,1,1,2,2,2,1
2019,"125009501",4,1250,95,1,1,0,2,2,1
2019,"125010001",4,1250,100,1,1,1,0,2,1
2019,"125012501",3,1250,125,1,1,5,2,1,1
2019,"125012501",4,1250,125,1,1,5,2,2,2
2019,"125012601",4,1250,126,1,1,3,2,1,1
2019,"125012601",5,1250,126,1,1,0,2,2,2
2019,"125016701",2,1250,167,1,1,6,2,1,1
2019,"125016701",3,1250,167,1,1,4,2,2,2
2019,"125017401",4,1250,174,1,1,5,1,2,1
2019,"125100101",3,1251,1,1,1,1,1,2,1
2019,"125104501",3,1251,45,1,1,1,2,1,1
2019,"125104501",5,1251,45,1,1,4,2,2,2
2019,"125105601",3,1251,56,1,1,4,2,2,1
2019,"125302801",3,1253,28,1,1,4,3,1,1
2019,"125302801",4,1253,28,1,1,1,3,2,2
2019,"125303301",3,1253,33,1,1,0,4,2,1
2019,"125304201",3,1253,42,1,2,nan,nan,1,1
2019,"125304201",4,1253,42,1,1,0,3,2,2
2019,"125304501",3,1253,45,1,1,0,4,1,1
2019,"125304501",4,1253,45,1,1,3,4,2,2
2019,"125309301",2,1253,93,1,1,4,3,1,1
2019,"125309301",3,1253,93,1,1,0,3,2,2
2019,"125310601",3,1253,106,1,1,1,4,2,1
2019,"125511101",2,1255,111,1,1,0,1,2,1
2019,"125511501",4,1255,115,1,1,3,1,2,1
2019,"125513301",4,1255,133,1,1,6,1,2,1
2019,"125513401",4,1255,134,1,1,1,1,2,1
2019,"125513601",2,1255,136,1,1,0,1,2,1
2019,"125600101",3,1256,1,1,1,0,1,2,1
2019,"125601001",3,1256,10,1,1,0,1,2,1
2019,"125601101",4,1256,11,1,1,2,1,2,1
2019,"125604301",2,1256,43,1,1,0,1,2,1
2019,"125613901",4,1256,139,1,2,nan,nan,2,1
2019,"125800201",3,1258,2,1,1,4,1,1,1
2019,"125800201",4,1258,2,1,1,1,1,2,2
2019,"125803001",3,1258,30,1,1,2,3,2,1
2019,"125805701",3,1258,57,1,1,1,1,2,1
2019,"125807201",2,1258,72,1,1,3,1,1,1
2019,"125807201",3,1258,72,1,1,0,1,2,2
2019,"125809101",3,1258,91,1,1,0,1,2,1
2019,"125811501",4,1258,115,1,1,3,1,2,1
2019,"125812201",3,1258,122,1,1,0,1,2,1
2019,"125900301",4,1259,3,1,1,4,2,2,1
2019,"125907601",4,1259,76,1,1,4,0,1,1
2019,"125907601",5,1259,76,1,1,1,0,2,2
2019,"125909201",4,1259,92,1,1,1,1,2,1
2019,"125915101",3,1259,151,1,1,3,1,1,1
2019,"125915101",4,1259,151,1,1,2,1,2,2
2019,"126007401",3,1260,74,1,1,0,1,2,1
2019,"126100501",3,1261,5,1,1,1,2,1,1
2019,"126100501",5,1261,5,1,1,3,2,1,2
2019,"126100501",6,1261,5,1,1,2,2,2,3
2019,"126100801",3,1261,8,1,1,4,2,1,1
2019,"126100801",4,1261,8,1,1,0,2,2,2
2019,"126102101",3,1261,21,1,1,3,2,1,1
2019,"126102101",4,1261,21,1,1,2,2,1,2
2019,"126102101",5,1261,21,1,1,0,2,2,3
2019,"126105301",3,1261,53,1,1,3,2,2,1
2019,"126105801",4,1261,58,1,1,4,0,1,1
2019,"126105801",5,1261,58,1,1,0,2,2,2
2019,"126106201",3,1261,62,1,1,0,2,2,1
2019,"126206101",3,1262,61,1,1,0,2,2,1
2019,"126206201",5,1262,62,1,1,4,2,1,1
2019,"126206201",7,1262,62,1,1,1,2,1,2
2019,"126206201",8,1262,62,1,1,1,2,1,3
2019,"126206201",9,1262,62,1,1,0,2,2,4
2019,"126206301",7,1262,63,1,1,2,2,2,1
2019,"126210001",4,1262,100,1,1,3,2,1,1
2019,"126210001",5,1262,100,1,1,1,2,2,2
2019,"126210101",5,1262,101,1,8,nan,nan,1,1
2019,"126210101",6,1262,101,1,8,nan,nan,1,2
2019,"126210101",7,1262,101,1,8,nan,nan,2,3
2019,"126210301",3,1262,103,1,1,6,2,2,1
2019,"126210401",4,1262,104,1,1,3,2,2,1
2019,"126212101",3,1262,121,1,1,0,2,2,1
2019,"126212401",3,1262,124,1,1,6,2,1,1
2019,"126212401",4,1262,124,1,1,1,2,2,2
2019,"126212501",4,1262,125,1,1,0,2,2,1
2019,"126300301",3,1263,3,1,1,2,0,2,1
2019,"126300401",2,1263,4,1,1,5,0,2,1
2019,"126300501",5,1263,5,1,1,5,0,2,1
2019,"126300801",3,1263,8,1,1,1,0,2,1
2019,"126301101",4,1263,11,1,1,2,0,2,1
2019,"126301201",3,1263,12,1,1,3,0,2,1
2019,"126301301",3,1263,13,1,1,4,0,2,1
2019,"126400601",4,1264,6,1,1,5,2,2,1
2019,"126401401",5,1264,14,1,1,6,2,1,1
2019,"126401401",6,1264,14,1,1,6,3,2,2
2019,"126401601",3,1264,16,1,1,5,2,2,1
2019,"126503001",3,1265,30,1,1,1,1,2,1
2019,"126503101",2,1265,31,1,1,1,1,2,1
2019,"126503301",3,1265,33,1,1,2,1,2,1
2019,"126506001",4,1265,60,1,1,4,1,1,1
2019,"126506001",5,1265,60,1,1,0,1,2,2
2019,"126506201",2,1265,62,1,1,4,1,2,1
2019,"126506301",4,1265,63,1,1,3,1,1,1
2019,"126506301",7,1265,63,1,1,2,1,1,2
2019,"126506301",8,1265,63,1,1,0,1,2,3
2019,"126507801",4,1265,78,1,1,3,1,2,1
2019,"126507901",3,1265,79,1,1,4,1,1,1
2019,"126507901",4,1265,79,1,1,1,1,1,2
2019,"126507901",5,1265,79,1,1,0,1,2,3
2019,"126601301",6,1266,13,1,1,0,3,2,1
2019,"126602401",2,1266,24,1,1,4,2,2,1
2019,"126700201",3,1267,2,1,1,4,3,1,1
2019,"126700201",4,1267,2,1,1,0,3,2,2
2019,"126700401",3,1267,4,1,1,2,2,2,1
2019,"126702801",3,1267,28,1,1,1,2,1,1
2019,"126702801",4,1267,28,1,1,1,2,2,2
2019,"126702901",2,1267,29,1,1,5,3,1,1
2019,"126702901",5,1267,29,1,1,5,3,2,2
2019,"126703101",3,1267,31,1,1,4,3,2,1
2019,"126703301",3,1267,33,1,1,5,2,1,1
2019,"126703301",4,1267,33,1,1,0,2,2,2
2019,"126703501",3,1267,35,1,1,5,2,2,1
2019,"127000601",2,1270,6,1,1,5,0,1,1
2019,"127000601",3,1270,6,1,1,4,0,1,2
2019,"127000601",4,1270,6,1,1,1,0,2,3
2019,"127000701",3,1270,7,1,1,5,1,1,1
2019,"127000701",4,1270,7,1,1,2,1,2,2
2019,"127000901",3,1270,9,1,1,4,1,2,1
2019,"127001001",2,1270,10,1,1,0,1,2,1
2019,"127007101",4,1270,71,1,1,4,1,1,1
2019,"127007101",5,1270,71,1,1,2,1,1,2
2019,"127007101",6,1270,71,1,1,0,1,2,3
2019,"127007401",2,1270,74,1,1,6,0,1,1
2019,"127007401",3,1270,74,1,1,2,0,2,2
2019,"127009301",3,1270,93,1,1,0,1,2,1
2019,"127009601",3,1270,96,1,1,4,1,2,1
2019,"127009701",4,1270,97,1,1,3,1,1,1
2019,"127009701",5,1270,97,1,1,0,1,1,2
2019,"127009701",6,1270,97,1,1,0,1,2,3
2019,"127101701",4,1271,17,1,1,6,2,1,1
2019,"127101701",5,1271,17,1,1,4,2,2,2
2019,"127201601",4,1272,16,1,1,5,1,2,1
2019,"127202101",3,1272,21,1,1,0,1,2,1
2019,"127202301",3,1272,23,1,1,1,1,2,1
2019,"127202401",3,1272,24,1,1,3,1,1,1
2019,"127202401",4,1272,24,1,1,1,1,2,2
2019,"127203201",2,1272,32,1,1,3,1,2,1
2019,"127203301",5,1272,33,1,1,5,1,1,1
2019,"127203301",6,1272,33,1,1,0,1,2,2
2019,"127203501",3,1272,35,1,1,6,1,1,1
2019,"127203501",4,1272,35,1,1,0,1,1,2
2019,"127203501",7,1272,35,1,1,0,1,1,3
2019,"127203501",8,1272,35,1,1,2,1,2,4
2019,"127207401",4,1272,74,1,1,6,1,1,1
2019,"127207401",5,1272,74,1,1,4,1,1,2
2019,"127207401",6,1272,74,1,1,0,1,2,3
2019,"127207501",3,1272,75,1,1,2,1,2,1
2019,"127402101",3,1274,21,1,1,4,1,1,1
2019,"127402101",4,1274,21,1,1,2,1,1,2
2019,"127402101",5,1274,21,1,1,1,1,2,3
2019,"127402201",2,1274,22,1,1,3,1,2,1
2019,"127403501",5,1274,35,1,1,3,1,1,1
2019,"127403501",6,1274,35,1,1,2,1,2,2
2019,"127403601",4,1274,36,1,1,2,1,1,1
2019,"127403601",5,1274,36,1,1,1,1,2,2
2019,"127403701",4,1274,37,1,1,0,1,2,1
2019,"127403801",3,1274,38,1,1,2,1,2,1
2019,"127409801",5,1274,98,1,1,3,1,1,1
2019,"127409801",6,1274,98,1,1,3,1,1,2
2019,"127409801",7,1274,98,1,1,1,1,2,3
2019,"127409901",2,1274,99,1,1,1,1,1,1
2019,"127409901",3,1274,99,1,1,4,1,1,2
2019,"127409901",5,1274,99,1,1,4,1,1,3
2019,"127409901",6,1274,99,1,1,1,1,2,4
2019,"127410001",3,1274,100,1,1,1,1,2,1
2019,"127410101",3,1274,101,1,1,1,1,2,1
2019,"127500501",3,1275,5,1,1,3,3,2,1
2019,"127604801",3,1276,48,1,1,3,0,2,1
2019,"127604901",3,1276,49,1,1,0,1,2,1
2019,"127605101",3,1276,51,1,1,6,0,2,1
2019,"127605201",3,1276,52,1,2,nan,nan,1,1
2019,"127605201",4,1276,52,1,2,nan,nan,1,2
2019,"127605201",5,1276,52,1,2,nan,nan,2,3
2019,"127605801",5,1276,58,1,2,nan,nan,1,1
2019,"127605801",6,1276,58,1,2,nan,nan,2,2
2019,"127702401",5,1277,24,1,1,6,1,1,1
2019,"127702401",6,1277,24,1,1,2,1,1,2
2019,"127702401",7,1277,24,1,1,2,1,1,3
2019,"127702401",8,1277,24,1,1,1,1,2,4
2019,"127706001",5,1277,60,1,1,4,2,1,1
2019,"127706001",6,1277,60,1,1,2,2,2,2
2019,"127709601",3,1277,96,1,1,3,1,1,1
2019,"127709601",4,1277,96,1,1,1,1,2,2
2019,"127710201",3,1277,102,1,1,0,1,1,1
2019,"127710201",5,1277,102,1,1,6,1,2,2
2019,"128002301",7,1280,23,1,1,2,2,2,1
2019,"128003001",5,1280,30,1,2,nan,nan,2,1
2019,"128006101",3,1280,61,1,1,1,3,1,1
2019,"128006101",4,1280,61,1,1,1,3,2,2
2019,"128014001",3,1280,140,1,1,2,3,1,1
2019,"128014001",4,1280,140,1,1,1,3,2,2
2019,"128700301",3,1287,3,1,1,0,1,2,1
2019,"128701001",3,1287,10,1,1,2,2,1,1
2019,"128701001",4,1287,10,1,1,1,2,2,2
2019,"128704401",5,1287,44,1,1,0,2,1,1
2019,"128704401",7,1287,44,1,1,0,2,2,2
2019,"128706501",6,1287,65,1,1,1,2,1,1
2019,"128706501",8,1287,65,1,1,2,2,2,2
2019,"128706701",2,1287,67,1,1,0,2,2,1
2019,"128812701",6,1288,127,1,1,0,3,2,1
2019,"128822701",4,1288,227,1,1,5,3,1,1
2019,"128822701",7,1288,227,1,1,1,3,2,2
2019,"129100201",5,1291,2,1,8,nan,nan,1,1
2019,"129100201",6,1291,2,1,8,nan,nan,2,2
2019,"129107301",5,1291,73,1,1,2,2,2,1
2019,"129111901",6,1291,119,1,1,1,1,2,1
2019,"129111902",3,1291,119,2,1,2,1,2,1
2019,"129112401",5,1291,124,1,1,5,1,1,1
2019,"129112401",6,1291,124,1,1,2,1,1,2
2019,"129112401",12,1291,124,1,1,5,1,1,3
2019,"129112401",13,1291,124,1,1,2,1,1,4
2019,"129112401",14,1291,124,1,1,0,1,2,5
2019,"129200901",5,1292,9,1,1,2,1,2,1
2019,"129202702",3,1292,27,2,1,0,1,1,1
2019,"129202702",4,1292,27,2,1,0,1,2,2
2019,"129203801",6,1292,38,1,1,3,1,1,1
2019,"129203801",7,1292,38,1,1,1,1,2,2
2019,"129204901",7,1292,49,1,1,2,1,1,1
2019,"129204901",8,1292,49,1,1,0,1,2,2
2019,"129206001",3,1292,60,1,1,3,1,1,1
2019,"129206001",4,1292,60,1,1,1,1,2,2
2019,"129210401",4,1292,104,1,1,2,1,1,1
2019,"129210401",5,1292,104,1,1,0,1,2,2
2019,"129212101",3,1292,121,1,1,0,1,1,1
2019,"129212101",5,1292,121,1,1,1,1,2,2
2019,"129400301",6,1294,3,1,1,2,2,2,1
2019,"129408001",8,1294,80,1,1,0,2,2,1
2019,"129409901",7,1294,99,1,1,1,2,1,1
2019,"129409901",8,1294,99,1,1,1,2,2,2
2019,"129411101",3,1294,111,1,1,0,2,1,1
2019,"129411101",5,1294,111,1,1,5,2,2,2
2019,"129414401",3,1294,144,1,1,4,2,1,1
2019,"129414401",4,1294,144,1,1,1,2,2,2
2019,"129603301",4,1296,33,1,1,2,1,1,1
2019,"129603301",5,1296,33,1,1,0,1,2,2
2019,"129603401",3,1296,34,1,1,2,1,2,1
2019,"129605201",4,1296,52,1,1,2,1,1,1
2019,"129605201",5,1296,52,1,1,1,1,1,2
2019,"129605201",6,1296,52,1,1,0,1,2,3
2019,"129606501",5,1296,65,1,1,3,1,1,1
2019,"129606501",6,1296,65,1,1,0,1,2,2
2019,"129613001",3,1296,130,1,1,4,1,1,1
2019,"129613001",4,1296,130,1,1,2,1,2,2
2019,"129613301",2,1296,133,1,1,2,1,2,1
2019,"129702501",7,1297,25,1,1,4,1,1,1
2019,"129702501",8,1297,25,1,1,2,1,1,2
2019,"129702501",9,1297,25,1,1,1,1,2,3
2019,"129705801",6,1297,58,1,1,0,1,2,1
2019,"129713301",5,1297,133,1,1,3,1,1,1
2019,"129713301",6,1297,133,1,1,1,1,2,2
2019,"129719301",2,1297,193,1,1,4,1,1,1
2019,"129719301",3,1297,193,1,1,2,1,2,2
2019,"129906101",4,1299,61,1,1,1,3,2,1
2019,"129906601",3,1299,66,1,1,1,4,2,1
2019,"129908901",3,1299,89,1,1,2,4,2,1
2019,"129912701",4,1299,127,1,1,2,3,2,1
2019,"129913001",4,1299,130,1,1,6,3,1,1
2019,"129913001",5,1299,130,1,1,5,3,1,2
2019,"129913001",6,1299,130,1,1,1,3,2,3
2019,"129916201",3,1299,162,1,1,1,3,2,1
2019,"130002401",3,1300,24,1,1,2,3,1,1
2019,"130002401",4,1300,24,1,1,2,3,2,2
2019,"130002501",3,1300,25,1,1,0,3,2,1
2019,"130004101",6,1300,41,1,1,1,0,2,1
2019,"130011801",3,1300,118,1,1,0,4,2,1
2019,"130013001",3,1300,130,1,1,3,3,2,1
2019,"130016101",4,1300,161,1,1,3,3,1,1
2019,"130016101",5,1300,161,1,1,0,3,2,2
2019,"130203101",3,1302,31,1,1,1,3,2,1
2019,"130208601",3,1302,86,1,1,2,3,1,1
2019,"130208601",4,1302,86,1,1,2,3,2,2
2019,"130213201",2,1302,132,1,1,1,3,2,1
2019,"130230701",4,1302,307,1,1,3,3,1,1
2019,"130230701",5,1302,307,1,1,0,3,2,2
2019,"130230901",4,1302,309,1,1,4,3,2,1
2019,"130306702",3,1303,67,2,1,0,2,2,1
2019,"130313401",2,1303,134,1,1,1,2,1,1
2019,"130313401",4,1303,134,1,1,0,2,2,2
2019,"130313601",5,1303,136,1,1,1,2,2,1
2019,"130314501",5,1303,145,1,1,1,2,2,1
2019,"130400201",4,1304,2,1,1,0,1,2,1
2019,"130406401",8,1304,64,1,1,2,1,2,1
2019,"130406502",4,1304,65,2,1,3,1,2,1
2019,"130407701",5,1304,77,1,1,0,1,2,1
2019,"130409201",5,1304,92,1,1,2,1,2,1
2019,"130409202",3,1304,92,2,1,1,1,1,1
2019,"130409202",4,1304,92,2,1,2,1,2,2
2019,"130410101",4,1304,101,1,1,4,2,1,1
2019,"130410101",5,1304,101,1,1,4,2,2,2
2019,"130505801",3,1305,58,1,1,1,1,1,1
2019,"130505801",7,1305,58,1,1,3,1,2,2
2019,"130512901",4,1305,129,1,1,2,1,2,1
2019,"130514601",5,1305,146,1,1,4,1,2,1
2019,"130600701",4,1306,7,1,1,2,3,1,1
2019,"130600701",5,1306,7,1,1,1,3,2,2
2019,"130604301",3,1306,43,1,1,2,3,1,1
2019,"130604301",4,1306,43,1,1,1,3,2,2
2019,"130606101",2,1306,61,1,1,5,3,1,1
2019,"130606101",3,1306,61,1,1,2,3,2,2
2019,"130617301",5,1306,173,1,1,3,3,1,1
2019,"130617301",6,1306,173,1,1,2,3,2,2
2019,"130619001",4,1306,190,1,1,1,3,2,1
2019,"130702501",4,1307,25,1,1,2,3,2,1
2019,"130708901",4,1307,89,1,1,1,3,2,1
2019,"130711101",4,1307,111,1,1,0,3,2,1
2019,"130713301",4,1307,133,1,2,nan,nan,2,1
2019,"130801201",3,1308,12,1,1,0,3,2,1
2019,"130802101",4,1308,21,1,1,2,3,2,1
2019,"130803901",4,1308,39,1,1,0,3,2,1
2019,"130804501",3,1308,45,1,1,0,3,2,1
2019,"130807601",3,1308,76,1,1,2,3,1,1
2019,"130807601",4,1308,76,1,1,0,3,2,2
2019,"131000301",4,1310,3,1,1,2,2,2,1
2019,"131006601",3,1310,66,1,1,3,2,1,1
2019,"131006601",4,1310,66,1,1,1,2,2,2
2019,"131007001",3,1310,70,1,1,5,2,1,1
2019,"131007001",4,1310,70,1,1,2,2,2,2
2019,"131014601",4,1310,146,1,1,3,2,2,1
2019,"131015501",3,1310,155,1,1,2,2,2,1
2019,"131017301",3,1310,173,1,1,4,2,1,1
2019,"131017301",4,1310,173,1,1,3,2,1,2
2019,"131017301",5,1310,173,1,1,2,2,2,3
2019,"131018001",3,1310,180,1,1,3,2,1,1
2019,"131018001",4,1310,180,1,1,1,2,2,2
2019,"131018501",6,1310,185,1,1,1,2,2,1
2019,"131100901",4,1311,9,1,1,4,2,2,1
2019,"131102701",2,1311,27,1,1,4,2,2,1
2019,"131105101",4,1311,51,1,1,1,2,1,1
2019,"131105101",5,1311,51,1,1,0,2,2,2
2019,"131105201",4,1311,52,1,1,0,2,2,1
2019,"131106201",3,1311,62,1,1,0,2,1,1
2019,"131106201",4,1311,62,1,1,0,2,1,2
2019,"131106201",5,1311,62,1,1,0,2,2,3
2019,"131107501",3,1311,75,1,1,2,2,1,1
2019,"131107501",4,1311,75,1,1,1,2,2,2
2019,"131111001",2,1311,110,1,1,3,2,2,1
2019,"131112601",4,1311,126,1,1,3,2,2,1
2019,"131200201",4,1312,2,1,1,4,3,2,1
2019,"131200501",5,1312,5,1,1,2,3,2,1
2019,"131202101",3,1312,21,1,1,3,3,1,1
2019,"131202101",4,1312,21,1,1,2,3,2,2
2019,"131202301",4,1312,23,1,1,1,3,2,1
2019,"131209001",6,1312,90,1,1,1,2,2,1
2019,"131304101",3,1313,41,1,1,6,1,1,1
2019,"131304101",5,1313,41,1,1,3,1,1,2
2019,"131304101",6,1313,41,1,1,1,1,2,3
2019,"131307001",6,1313,70,1,1,0,1,2,1
2019,"131312401",3,1313,124,1,1,5,1,1,1
2019,"131312401",4,1313,124,1,1,4,1,1,2
2019,"131312401",5,1313,124,1,1,1,1,2,3
2019,"131317601",3,1313,176,1,1,2,1,1,1
2019,"131317601",4,1313,176,1,1,0,1,2,2
2019,"131508401",6,1315,84,1,1,1,3,2,1
2019,"131512701",3,1315,127,1,1,2,3,2,1
2019,"131513301",3,1315,133,1,1,4,2,2,1
2019,"131600601",3,1316,6,1,1,4,1,2,1
2019,"131601901",5,1316,19,1,1,5,1,2,1
2019,"131603902",3,1316,39,2,1,3,1,2,1
2019,"131603903",3,1316,39,3,1,4,1,1,1
2019,"131603903",4,1316,39,3,1,3,1,1,2
2019,"131603903",5,1316,39,3,1,0,1,2,3
2019,"131606501",2,1316,65,1,2,nan,nan,2,1
2019,"131618501",3,1316,185,1,1,6,1,1,1
2019,"131618501",4,1316,185,1,1,0,1,2,2
2019,"131618801",5,1316,188,1,1,2,1,1,1
2019,"131618801",6,1316,188,1,1,2,1,1,2
2019,"131618801",7,1316,188,1,1,2,1,2,3
2019,"131700101",3,1317,1,1,1,3,1,1,1
2019,"131700101",4,1317,1,1,1,0,1,2,2
2019,"131701701",4,1317,17,1,1,2,1,1,1
2019,"131701701",5,1317,17,1,1,1,1,1,2
2019,"131701701",6,1317,17,1,1,1,1,2,3
2019,"131702701",4,1317,27,1,1,3,1,1,1
2019,"131702701",5,1317,27,1,1,4,1,1,2
2019,"131702701",6,1317,27,1,1,2,1,1,3
2019,"131702701",7,1317,27,1,1,0,1,1,4
2019,"131702701",8,1317,27,1,1,0,1,2,5
2019,"131708101",3,1317,81,1,1,5,1,1,1
2019,"131708101",4,1317,81,1,1,4,1,1,2
2019,"131708101",5,1317,81,1,1,2,1,2,3
2019,"131708201",4,1317,82,1,1,3,1,1,1
2019,"131708201",5,1317,82,1,1,2,1,1,2
2019,"131708201",6,1317,82,1,1,2,1,2,3
2019,"131709601",3,1317,96,1,1,4,1,1,1
2019,"131709601",4,1317,96,1,1,1,1,2,2
2019,"131713201",4,1317,132,1,1,5,1,1,1
2019,"131713201",5,1317,132,1,1,3,1,1,2
2019,"131713201",6,1317,132,1,1,0,1,2,3
2019,"131916301",3,1319,163,1,1,0,1,2,1
2019,"132000901",3,1320,9,1,1,4,1,1,1
2019,"132000901",4,1320,9,1,1,1,1,2,2
2019,"132003501",4,1320,35,1,1,2,1,1,1
2019,"132003501",5,1320,35,1,1,1,1,2,2
2019,"132003901",3,1320,39,1,1,5,1,2,1
2019,"132008301",5,1320,83,1,1,5,1,1,1
2019,"132008301",6,1320,83,1,1,3,1,2,2
2019,"132010701",5,1320,107,1,1,3,1,1,1
2019,"132010701",6,1320,107,1,1,0,1,2,2
2019,"132014801",4,1320,148,1,1,2,1,2,1
2019,"132204001",3,1322,40,1,2,nan,nan,2,1
2019,"132616201",4,1326,162,1,1,4,2,2,1
2019,"132705201",2,1327,52,1,1,2,2,1,1
2019,"132705201",3,1327,52,1,1,2,2,2,2
2019,"132705501",3,1327,55,1,1,0,2,2,1
2019,"132709201",5,1327,92,1,1,3,2,1,1
2019,"132709201",6,1327,92,1,1,1,2,2,2
2019,"132722401",3,1327,224,1,1,2,2,1,1
2019,"132722401",4,1327,224,1,1,2,2,1,2
2019,"132722401",5,1327,224,1,1,1,2,2,3
2019,"132722501",3,1327,225,1,1,4,2,1,1
2019,"132722501",4,1327,225,1,1,2,2,2,2
2019,"132802601",3,1328,26,1,1,6,1,1,1
2019,"132802601",4,1328,26,1,1,5,1,2,2
2019,"132802701",3,1328,27,1,1,2,1,1,1
2019,"132802701",4,1328,27,1,1,2,1,1,2
2019,"132802701",5,1328,27,1,1,0,1,2,3
2019,"132803101",5,1328,31,1,1,5,1,2,1
2019,"132807601",3,1328,76,1,1,5,1,1,1
2019,"132807601",4,1328,76,1,1,0,1,2,2
2019,"132807801",4,1328,78,1,1,1,1,2,1
2019,"132902101",5,1329,21,1,1,4,3,1,1
2019,"132902101",6,1329,21,1,1,3,3,1,2
2019,"132902101",7,1329,21,1,1,2,3,2,3
2019,"132902201",2,1329,22,1,1,2,2,1,1
2019,"132902201",3,1329,22,1,1,2,2,2,2
2019,"132902501",3,1329,25,1,1,2,3,2,1
2019,"132903701",4,1329,37,1,1,5,2,1,1
2019,"132903701",5,1329,37,1,1,5,2,1,2
2019,"132903701",6,1329,37,1,1,0,2,2,3
2019,"133002101",5,1330,21,1,1,6,2,1,1
2019,"133002101",6,1330,21,1,1,4,2,1,2
2019,"133002101",7,1330,21,1,1,2,2,2,3
2019,"133002401",3,1330,24,1,1,5,2,1,1
2019,"133002401",4,1330,24,1,1,2,2,2,2
2019,"133007201",6,1330,72,1,1,5,2,1,1
2019,"133007201",7,1330,72,1,1,3,2,2,2
2019,"133007301",5,1330,73,1,1,6,2,1,1
2019,"133007301",6,1330,73,1,1,2,2,2,2
2019,"133007401",3,1330,74,1,1,5,2,2,1
2019,"133007601",4,1330,76,1,1,4,2,2,1
2019,"133015701",3,1330,157,1,1,1,2,2,1
2019,"133015801",2,1330,158,1,1,3,2,2,1
2019,"133016001",4,1330,160,1,1,1,2,2,1
2019,"133100601",3,1331,6,1,1,5,1,1,1
2019,"133100601",4,1331,6,1,1,0,1,2,2
2019,"133100901",3,1331,9,1,1,3,1,2,1
2019,"133101601",3,1331,16,1,1,3,1,2,1
2019,"133101801",3,1331,18,1,1,0,1,2,1
2019,"133101901",5,1331,19,1,1,6,1,2,1
2019,"133102001",5,1331,20,1,1,0,1,1,1
2019,"133102001",7,1331,20,1,1,0,1,2,2
2019,"133111801",3,1331,118,1,1,0,1,2,1
2019,"133112001",3,1331,120,1,1,3,1,1,1
2019,"133112001",4,1331,120,1,1,2,1,1,2
2019,"133112001",5,1331,120,1,1,2,1,1,3
2019,"133112001",6,1331,120,1,1,0,1,2,4
2019,"133202601",2,1332,26,1,1,3,1,2,1
2019,"133202701",4,1332,27,1,2,nan,nan,2,1
2019,"133203001",5,1332,30,1,1,2,1,1,1
2019,"133203001",6,1332,30,1,1,2,1,1,2
2019,"133203001",7,1332,30,1,1,2,1,2,3
2019,"133206901",3,1332,69,1,2,nan,nan,2,1
2019,"133209501",3,1332,95,1,1,3,1,2,1
2019,"133209801",6,1332,98,1,2,nan,nan,2,1
2019,"133209901",3,1332,99,1,1,2,1,2,1
2019,"133707601",3,1337,76,1,2,nan,nan,2,1
2019,"133800501",3,1338,5,1,1,4,2,2,1
2019,"133802301",3,1338,23,1,1,0,3,1,1
2019,"133802301",4,1338,23,1,1,1,3,2,2
2019,"133805801",3,1338,58,1,1,3,3,2,1
2019,"133908001",4,1339,80,1,1,2,3,2,1
2019,"134003001",4,1340,30,1,1,2,2,2,1
2019,"134004401",3,1340,44,1,1,0,3,2,1
2019,"134200401",4,1342,4,1,1,1,0,2,1
2019,"134200701",2,1342,7,1,1,2,1,2,1
2019,"134201301",4,1342,13,1,1,3,0,2,1
2019,"134203401",5,1342,34,1,1,1,0,2,1
2019,"134208501",4,1342,85,1,1,2,0,2,1
2019,"134209901",3,1342,99,1,1,2,0,2,1
2019,"134314801",3,1343,148,1,1,1,0,2,1
2019,"134410501",2,1344,105,1,1,1,2,2,1
2019,"134412601",3,1344,126,1,1,1,2,2,1
2019,"134709101",3,1347,91,1,1,5,2,2,1
2019,"134709501",3,1347,95,1,2,nan,nan,2,1
2019,"134710901",3,1347,109,1,1,1,3,2,1
2019,"134713801",3,1347,138,1,1,3,2,2,1
2019,"134714701",4,1347,147,1,2,nan,nan,1,1
2019,"134714701",5,1347,147,1,2,nan,nan,2,2
2019,"134805801",3,1348,58,1,1,0,3,1,1
2019,"134805801",4,1348,58,1,1,0,3,2,2
2019,"134900401",3,1349,4,1,1,3,2,2,1
2019,"134900501",3,1349,5,1,1,1,2,2,1
2019,"134901901",3,1349,19,1,1,4,2,2,1
2019,"134903401",4,1349,34,1,1,3,2,2,1
2019,"134904501",5,1349,45,1,1,3,2,2,1
2019,"134906601",3,1349,66,1,1,0,2,2,1
2019,"135000201",3,1350,2,1,1,2,1,2,1
2019,"135000401",5,1350,4,1,1,5,1,2,1
2019,"135002301",3,1350,23,1,2,nan,nan,2,1
2019,"135003401",4,1350,34,1,2,nan,nan,2,1
2019,"135006801",4,1350,68,1,1,3,1,2,1
2019,"135008101",3,1350,81,1,1,3,1,2,1
2019,"135103001",3,1351,30,1,1,1,3,2,1
