Nº,VARIABLE,DESCRIPCIÓN DE LAS VARIABLES,TIPO DE CARÁCTER,LONGITUD,RANGO DE VARIACIÓN,VALORES,DESCRIPCIÓN DE LAS ALTERNATIVAS,OBS
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",20,Clínica/Consultorio Particular,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",21,Optica,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",30,Clinica/Posta de ONG,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",31,Hospital / Otro de Iglesia,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",40,Campaña del MINSA,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",41,Campaña de ESSALUD,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",42,Otras Campañas,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",96,Otro,
139,QS303,Lugar donde la evaluaron,N,2,"10:15, 20:21, 30:31, 40:42, 96, 98",98,No sabe/No recuerda,
140,QS304,Le han diagnosticado Catarata,N,1,"1:2, 8",1,Si,
140,QS304,Le han diagnosticado Catarata,N,1,"1:2, 8",2,No,
140,QS304,Le han diagnosticado Catarata,N,1,"1:2, 8",8,No sabe/No recuerda,
141,QS305U,Tiempo que le diagnosticaron - Unidad,N,1,"1:2, 8",1,Meses (si es < de 2 años),
141,QS305U,Tiempo que le diagnosticaron - Unidad,N,1,"1:2, 8",2,Años (si es de 2 o más años),
141,QS305U,Tiempo que le diagnosticaron - Unidad,N,1,"1:2, 8",8,No sabe/No recuerda,
142,QS305C,Tiempo que le diagnosticaron - cantidad,N,2,,,,
143,QS306,En los últimos 12 meses ha tenido dificultad para ver o reconocer a una distancia aproximada de 6 metros,N,1,"1:2, 8",1,Si,
143,QS306,En los últimos 12 meses ha tenido dificultad para ver o reconocer a una distancia aproximada de 6 metros,N,1,"1:2, 8",2,No,
143,QS306,En los últimos 12 meses ha tenido dificultad para ver o reconocer a una distancia aproximada de 6 metros,N,1,"1:2, 8",8,No sabe/No recuerda,
144,QS307,En los últimos 30 días continúa con la dificultad,N,1,"1:2, 8",1,Si,
144,QS307,En los últimos 30 días continúa con la dificultad,N,1,"1:2, 8",2,No,
144,QS307,En los últimos 30 días continúa con la dificultad,N,1,"1:2, 8",8,No sabe/No recuerda,
145,QS308,En los últimos 12 meses dificultad ver imagen o texto brazo extendido,N,1,"1:2, 8",1,Si,
145,QS308,En los últimos 12 meses dificultad ver imagen o texto brazo extendido,N,1,"1:2, 8",2,No,
145,QS308,En los últimos 12 meses dificultad ver imagen o texto brazo extendido,N,1,"1:2, 8",8,No sabe/No recuerda,
146,QS309,En los últimos 30 días continúa con esa dificultad,N,1,"1:2, 8",1,Si,
146,QS309,En los últimos 30 días continúa con esa dificultad,N,1,"1:2, 8",2,No,
146,QS309,En los últimos 30 días continúa con esa dificultad,N,1,"1:2, 8",8,No sabe/No recuerda,
147,QS311,Alguna vez ha sido atendido en servicio dental o un odontólogo,N,1,"1:2, 8",1,Si,
147,QS311,Alguna vez ha sido atendido en servicio dental o un odontólogo,N,1,"1:2, 8",2,No,
147,QS311,Alguna vez ha sido atendido en servicio dental o un odontólogo,N,1,"1:2, 8",8,No sabe/No recuerda,
148,QS312U,Hace cuánto tiempo - Unidad,N,1,"1:2, 8",1,Meses ( si es < de 2 años),
148,QS312U,Hace cuánto tiempo - Unidad,N,1,"1:2, 8",2,Años (si es de 2 o más años),
148,QS312U,Hace cuánto tiempo - Unidad,N,1,"1:2, 8",8,No sabe/No recuerda,
149,QS312C,Hace cuánto tiempo - cantidad,N,2,,,,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",10,Hospital MINSA,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",11,Hospital ESSALUD,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",12,Hospital FFAA Y PNP,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",13,Hospital / Otro Municipal,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",14,Centro/Puesto del MINSA,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",15,Policlinico /Posta de ESSALUD/UBAP,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",20,Clínica/Consultorio Particular,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",30,Clinica/Posta de ONG,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",31,Hospital / Otro de Iglesia,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",40,Campaña del MINSA,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",41,Campaña de ESSALUD,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",42,Otras Campañas,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",96,Otro,
150,QS313,Donde le atendieron la última vez,N,2,"10:15, 20, 30:31, 40:42, 96, 98",98,No sabe/No recuerda,
151,QS401,Se puede prevenir el cáncer,N,1,"1:2, 8",1,Si,
151,QS401,Se puede prevenir el cáncer,N,1,"1:2, 8",2,No,
151,QS401,Se puede prevenir el cáncer,N,1,"1:2, 8",8,No sabe/No recuerda,
152,QS402,Ha oído hablar de cáncer cuello uterino/cervical,N,1,"1:2, 8",1,Si,
152,QS402,Ha oído hablar de cáncer cuello uterino/cervical,N,1,"1:2, 8",2,No,
152,QS402,Ha oído hablar de cáncer cuello uterino/cervical,N,1,"1:2, 8",8,No sabe/No recuerda,
153,QS403,Ha oído del virus papiloma humano,N,1,"1:2, 8",1,Si,
153,QS403,Ha oído del virus papiloma humano,N,1,"1:2, 8",2,No,
153,QS403,Ha oído del virus papiloma humano,N,1,"1:2, 8",8,No sabe/No recuerda,
154,QS404,Cree que el virus papiloma humano causa el cáncer uterino,N,1,"1:2, 8",1,Si,
154,QS404,Cree que el virus papiloma humano causa el cáncer uterino,N,1,"1:2, 8",2,No,
154,QS404,Cree que el virus papiloma humano causa el cáncer uterino,N,1,"1:2, 8",8,No sabe/No recuerda,
155,QS406,"Se realizo un chequeo general, descarte algun tipo de cáncer",N,1,"1:2, 8",1,Si,
155,QS406,"Se realizo un chequeo general, descarte algun tipo de cáncer",N,1,"1:2, 8",2,No,
155,QS406,"Se realizo un chequeo general, descarte algun tipo de cáncer",N,1,"1:2, 8",8,No sabe/No recuerda,
156,QS407,Donde le realizaron el chequeo,AN,17,"A:Z, 0:9",,,
157,QS409,Alguna vez un médico/profesional salud le ha realizado un examen físico de mama,N,1,"1:2, 8",1,Si,
157,QS409,Alguna vez un médico/profesional salud le ha realizado un examen físico de mama,N,1,"1:2, 8",2,No,
157,QS409,Alguna vez un médico/profesional salud le ha realizado un examen físico de mama,N,1,"1:2, 8",8,No sabe/No recuerda,
158,QS410U,Hace cuánto tiempo del examen de mama - Unidad,N,1,"1:2, 8",1,Meses ( si es < de 2 años),
158,QS410U,Hace cuánto tiempo del examen de mama - Unidad,N,1,"1:2, 8",2,Años ( si es de 2 o más años),
158,QS410U,Hace cuánto tiempo del examen de mama - Unidad,N,1,"1:2, 8",8,No sabe/No recuerda,
159,QS410C,Hace cuánto tiempo del examen de mama - cantidad,N,2,,,,
160,QS411,Alguna vez un médico/profesional de salud le ha realizado la prueba de Papanicolaou,N,1,"1:2, 8",1,Si,
160,QS411,Alguna vez un médico/profesional de salud le ha realizado la prueba de Papanicolaou,N,1,"1:2, 8",2,No,
160,QS411,Alguna vez un médico/profesional de salud le ha realizado la prueba de Papanicolaou,N,1,"1:2, 8",8,No sabe/No recuerda,
161,QS412U,Hace cuánto tiempo de la prueba papanicolaou - Unidad,N,1,"1:2, 8",1,Meses ( si es < de 2 años),
161,QS412U,Hace cuánto tiempo de la prueba papanicolaou - Unidad,N,1,"1:2, 8",2,Años ( si es de 2 o más años),
161,QS412U,Hace cuánto tiempo de la prueba papanicolaou - Unidad,N,1,"1:2, 8",8,No sabe/No recuerda,
162,QS412C,Hace cuánto tiempo de la prueba papanicolaou - cantidad,N,2,,,,
163,QS413,Recogió o llegó a  conocer los resultados de la prueba de Papanicolaou,N,1,"1:2, 8",1,Si,
163,QS413,Recogió o llegó a  conocer los resultados de la prueba de Papanicolaou,N,1,"1:2, 8",2,No,
163,QS413,Recogió o llegó a  conocer los resultados de la prueba de Papanicolaou,N,1,"1:2, 8",8,No sabe/No recuerda,
164,QS415,Alguna vez un médico/profesional de salud le ha realizado un examen de mamografía,N,1,"1:2, 8",1,Si,
164,QS415,Alguna vez un médico/profesional de salud le ha realizado un examen de mamografía,N,1,"1:2, 8",2,No,
164,QS415,Alguna vez un médico/profesional de salud le ha realizado un examen de mamografía,N,1,"1:2, 8",8,No sabe/No recuerda,
165,QS416U,Hace cuanto tiempo le realizaron la mamografía - Unidad,N,1,"1:2, 8",1,Meses ( si es < de 2 años),
165,QS416U,Hace cuanto tiempo le realizaron la mamografía - Unidad,N,1,"1:2, 8",2,Años ( si es de 2 o más años),
165,QS416U,Hace cuanto tiempo le realizaron la mamografía - Unidad,N,1,"1:2, 8",8,No sabe/No recuerda,
166,QS416C,Hace cuanto tiempo le realizaron la mamografía - cantidad,N,2,,,,
167,QS500,Actualmente tiene tos con flema,N,1,01:02,1,Si,
167,QS500,Actualmente tiene tos con flema,N,1,01:02,2,No,
168,QS501U,Hace cuánto tiene tos con flema - Unidad,N,1,"1:2, 8",1,Días (si es menor de 1 mes),
168,QS501U,Hace cuánto tiene tos con flema - Unidad,N,1,"1:2, 8",2,Meses ( si es de 1 mes a mas),
168,QS501U,Hace cuánto tiene tos con flema - Unidad,N,1,"1:2, 8",8,No sabe/no recuerda,
169,QS501C,Hace cuánto tiene tos con flema - cantidad,N,2,,,,
170,QS503,Conoce o ha oído hablar de una enfermedad llamada tuberculosis o TBC,N,1,"1:2, 8",1,Si,
170,QS503,Conoce o ha oído hablar de una enfermedad llamada tuberculosis o TBC,N,1,"1:2, 8",2,No,
170,QS503,Conoce o ha oído hablar de una enfermedad llamada tuberculosis o TBC,N,1,"1:2, 8",8,No sabe/No recuerda,
171,QS505A,La tuberculosis se contagia cuando la persona enferma tose o estornuda cerca a otra persona,N,1,"1:2, 8",1,Si,
171,QS505A,La tuberculosis se contagia cuando la persona enferma tose o estornuda cerca a otra persona,N,1,"1:2, 8",2,No,
171,QS505A,La tuberculosis se contagia cuando la persona enferma tose o estornuda cerca a otra persona,N,1,"1:2, 8",8,No sabe/No recuerda,
172,QS505B,Se contagia cuando una persona enferma habla cerca con otra persona,N,1,"1:2, 8",1,Si,
172,QS505B,Se contagia cuando una persona enferma habla cerca con otra persona,N,1,"1:2, 8",2,No,
172,QS505B,Se contagia cuando una persona enferma habla cerca con otra persona,N,1,"1:2, 8",8,No sabe/No recuerda,
173,QS505C,Se contagia cuando una persona enferma toca a otra,N,1,"1:2, 8",1,Si,
173,QS505C,Se contagia cuando una persona enferma toca a otra,N,1,"1:2, 8",2,No,
173,QS505C,Se contagia cuando una persona enferma toca a otra,N,1,"1:2, 8",8,No sabe/No recuerda,
174,QS505D,Se contagia cuando una persona enferma comparte alimentos o utensilios con otra persona,N,1,"1:2, 8",1,Si,
174,QS505D,Se contagia cuando una persona enferma comparte alimentos o utensilios con otra persona,N,1,"1:2, 8",2,No,
174,QS505D,Se contagia cuando una persona enferma comparte alimentos o utensilios con otra persona,N,1,"1:2, 8",8,No sabe/No recuerda,
175,QS506,Se puede curar la tuberculosis,N,1,"1:2, 8",1,Si,
175,QS506,Se puede curar la tuberculosis,N,1,"1:2, 8",2,No,
175,QS506,Se puede curar la tuberculosis,N,1,"1:2, 8",8,No sabe/No recuerda,
176,QS601A,Ha oído hablar de infección por VIH,N,1,01:02,1,Si,
176,QS601A,Ha oído hablar de infección por VIH,N,1,01:02,2,No,
177,QS601B,Ha oído hablar de una enfermedad llamada SIDA,N,1,01:02,1,Si,
177,QS601B,Ha oído hablar de una enfermedad llamada SIDA,N,1,01:02,2,No,
178,QS603,En los últimos 12 meses se ha hecho una prueba de SIDA (VIH),N,1,"1:2, 8",1,Si,
178,QS603,En los últimos 12 meses se ha hecho una prueba de SIDA (VIH),N,1,"1:2, 8",2,No,
178,QS603,En los últimos 12 meses se ha hecho una prueba de SIDA (VIH),N,1,"1:2, 8",8,No sabe/No recuerda,
179,QS604,Conoció los resultados del examen de laboratorio,N,1,"1:2, 8",1,Si,
179,QS604,Conoció los resultados del examen de laboratorio,N,1,"1:2, 8",2,No,
179,QS604,Conoció los resultados del examen de laboratorio,N,1,"1:2, 8",8,No sabe/No recuerda,
180,QS606,"Las personas tienen menos riesgo de adquirir el virus que causa el VIH (SIDA), si tiene una sola pareja sexual que no infectada y que no tenga otras parejas",N,1,"1:2, 8",1,Si,
180,QS606,"Las personas tienen menos riesgo de adquirir el virus que causa el VIH (SIDA), si tiene una sola pareja sexual que no infectada y que no tenga otras parejas",N,1,"1:2, 8",2,No,
180,QS606,"Las personas tienen menos riesgo de adquirir el virus que causa el VIH (SIDA), si tiene una sola pareja sexual que no infectada y que no tenga otras parejas",N,1,"1:2, 8",8,No sabe/No recuerda,
181,QS607,Es posible que una persona que parece saludable este infectada con el virus que causa el SIDA (VIH),N,1,"1:2, 8",1,Si,
181,QS607,Es posible que una persona que parece saludable este infectada con el virus que causa el SIDA (VIH),N,1,"1:2, 8",2,No,
181,QS607,Es posible que una persona que parece saludable este infectada con el virus que causa el SIDA (VIH),N,1,"1:2, 8",8,No sabe/No recuerda,
182,QS608,"Las personas pueden adquirir el virus que causa el SIDA (VIH) por dar un abrazo, beso o caricias a una persona infectada",N,1,"1:2, 8",1,Si,
182,QS608,"Las personas pueden adquirir el virus que causa el SIDA (VIH) por dar un abrazo, beso o caricias a una persona infectada",N,1,"1:2, 8",2,No,
182,QS608,"Las personas pueden adquirir el virus que causa el SIDA (VIH) por dar un abrazo, beso o caricias a una persona infectada",N,1,"1:2, 8",8,No sabe/No recuerda,
183,QS609,Las personas pueden adquirir el virus que causa el SIDA (VIH) por la picadura de un mosquito,N,1,"1:2, 8",1,Si,
183,QS609,Las personas pueden adquirir el virus que causa el SIDA (VIH) por la picadura de un mosquito,N,1,"1:2, 8",2,No,
183,QS609,Las personas pueden adquirir el virus que causa el SIDA (VIH) por la picadura de un mosquito,N,1,"1:2, 8",8,No sabe/No recuerda,
184,QS610,Las personas pueden adquirir el virus que causa el SIDA (VIH) compartiendo alimentos o utensilios con una persona infectada,N,1,"1:2, 8",1,Si,
184,QS610,Las personas pueden adquirir el virus que causa el SIDA (VIH) compartiendo alimentos o utensilios con una persona infectada,N,1,"1:2, 8",2,No,
184,QS610,Las personas pueden adquirir el virus que causa el SIDA (VIH) compartiendo alimentos o utensilios con una persona infectada,N,1,"1:2, 8",8,No sabe/No recuerda,
185,QS611,Las personas que usan condón cada vez que tienen relaciones sexuales tienen menos riesgo de adquirir el virus que causa el SIDA (VIH),N,1,"1:2, 8",1,Si,
185,QS611,Las personas que usan condón cada vez que tienen relaciones sexuales tienen menos riesgo de adquirir el virus que causa el SIDA (VIH),N,1,"1:2, 8",2,No,
185,QS611,Las personas que usan condón cada vez que tienen relaciones sexuales tienen menos riesgo de adquirir el virus que causa el SIDA (VIH),N,1,"1:2, 8",8,No sabe/No recuerda,
186,QS700A,Últimos 14 días ha sentido molestias o problemas como:  Poco interés,N,1,00:03,0,Para Nada,
186,QS700A,Últimos 14 días ha sentido molestias o problemas como:  Poco interés,N,1,00:03,1,Varios días (de 1 a 6 días),
186,QS700A,Últimos 14 días ha sentido molestias o problemas como:  Poco interés,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
186,QS700A,Últimos 14 días ha sentido molestias o problemas como:  Poco interés,N,1,00:03,3,Casi todos los días (de 12 a más días),
187,QS700B,Últimos 14 días ha sentido molestias o problemas como: Deprimido,N,1,00:03,0,Para Nada,
187,QS700B,Últimos 14 días ha sentido molestias o problemas como: Deprimido,N,1,00:03,1,Varios días (de 1 a 6 días),
187,QS700B,Últimos 14 días ha sentido molestias o problemas como: Deprimido,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
187,QS700B,Últimos 14 días ha sentido molestias o problemas como: Deprimido,N,1,00:03,3,Casi todos los días (de 12 a más días),
188,QS700C,Últimos 14 días ha sentido molestias o problemas como: No puede dormir/dormir demasiado,N,1,00:03,0,Para Nada,
188,QS700C,Últimos 14 días ha sentido molestias o problemas como: No puede dormir/dormir demasiado,N,1,00:03,1,Varios días (de 1 a 6 días),
188,QS700C,Últimos 14 días ha sentido molestias o problemas como: No puede dormir/dormir demasiado,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
188,QS700C,Últimos 14 días ha sentido molestias o problemas como: No puede dormir/dormir demasiado,N,1,00:03,3,Casi todos los días (de 12 a más días),
189,QS700D,Últimos 14 días ha sentido molestias o problemas como: Cansado,N,1,00:03,0,Para Nada,
189,QS700D,Últimos 14 días ha sentido molestias o problemas como: Cansado,N,1,00:03,1,Varios días (de 1 a 6 días),
189,QS700D,Últimos 14 días ha sentido molestias o problemas como: Cansado,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
189,QS700D,Últimos 14 días ha sentido molestias o problemas como: Cansado,N,1,00:03,3,Casi todos los días (de 12 a más días),
190,QS700E,Últimos 14 días ha sentido molestias o problemas como: Poco apetito/comer en exceso,N,1,00:03,0,Para Nada,
190,QS700E,Últimos 14 días ha sentido molestias o problemas como: Poco apetito/comer en exceso,N,1,00:03,1,Varios días (de 1 a 6 días),
190,QS700E,Últimos 14 días ha sentido molestias o problemas como: Poco apetito/comer en exceso,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
190,QS700E,Últimos 14 días ha sentido molestias o problemas como: Poco apetito/comer en exceso,N,1,00:03,3,Casi todos los días (de 12 a más días),
191,QS700F,Últimos 14 días ha sentido molestias o problemas como: Poner atencion,N,1,00:03,0,Para Nada,
191,QS700F,Últimos 14 días ha sentido molestias o problemas como: Poner atencion,N,1,00:03,1,Varios días (de 1 a 6 días),
191,QS700F,Últimos 14 días ha sentido molestias o problemas como: Poner atencion,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
191,QS700F,Últimos 14 días ha sentido molestias o problemas como: Poner atencion,N,1,00:03,3,Casi todos los días (de 12 a más días),
192,QS700G,Últimos 14 días ha sentido molestias o problemas como: Moverse,N,1,00:03,0,Para Nada,
192,QS700G,Últimos 14 días ha sentido molestias o problemas como: Moverse,N,1,00:03,1,Varios días (de 1 a 6 días),
192,QS700G,Últimos 14 días ha sentido molestias o problemas como: Moverse,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
192,QS700G,Últimos 14 días ha sentido molestias o problemas como: Moverse,N,1,00:03,3,Casi todos los días (de 12 a más días),
193,QS700H,Últimos 14 días ha sentido molestias o problemas como: Hacerse daño de alguna forma buscando morir,N,1,00:03,0,Para Nada,
193,QS700H,Últimos 14 días ha sentido molestias o problemas como: Hacerse daño de alguna forma buscando morir,N,1,00:03,1,Varios días (de 1 a 6 días),
193,QS700H,Últimos 14 días ha sentido molestias o problemas como: Hacerse daño de alguna forma buscando morir,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
193,QS700H,Últimos 14 días ha sentido molestias o problemas como: Hacerse daño de alguna forma buscando morir,N,1,00:03,3,Casi todos los días (de 12 a más días),
194,QS700I,Últimos 14 días ha sentido molestias o problemas como: Sentirse mal,N,1,00:03,0,Para Nada,
194,QS700I,Últimos 14 días ha sentido molestias o problemas como: Sentirse mal,N,1,00:03,1,Varios días (de 1 a 6 días),
194,QS700I,Últimos 14 días ha sentido molestias o problemas como: Sentirse mal,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
194,QS700I,Últimos 14 días ha sentido molestias o problemas como: Sentirse mal,N,1,00:03,3,Casi todos los días (de 12 a más días),
195,QS702,"Estas molestias o problema, cuanto le han dificultado para realizar su trabajo, sus actividades en la casa o llevarse bien con otras personas, mucho, poco o nada",N,1,01:03,1,Mucho,
195,QS702,"Estas molestias o problema, cuanto le han dificultado para realizar su trabajo, sus actividades en la casa o llevarse bien con otras personas, mucho, poco o nada",N,1,01:03,2,Poco,
195,QS702,"Estas molestias o problema, cuanto le han dificultado para realizar su trabajo, sus actividades en la casa o llevarse bien con otras personas, mucho, poco o nada",N,1,01:03,3,Nada,
196,QS703,"Últimos 12 meses, ha tenido molestias o problemas mencionados anteriormente como: sentirse con poco
interés, triste, con problemas para dormir, desanimada(o), cansada(o), sin motivo, desconcentrada(o) o",N,1,01:02,1,Si,
196,QS703,"Últimos 12 meses, ha tenido molestias o problemas mencionados anteriormente como: sentirse con poco
interés, triste, con problemas para dormir, desanimada(o), cansada(o), sin motivo, desconcentrada(o) o",N,1,01:02,2,No,
197,QS704PRV,"En los últimos 12 meses, uno de los momentos que tuvo estas molestias o  problemas cuando fue:",AN,50,"A:Z, 0:9",,,
198,QS704T,Ahora hablemos solo de las molestias o problemas que tuvo cuando (en),AN,10,"A:Z, 0:9",,,VALOR NULL
199,QS704A,Últimos 12 meses: tuvo pocas ganas o interés en hacer las cosas,N,1,00:03,0,Para Nada,
199,QS704A,Últimos 12 meses: tuvo pocas ganas o interés en hacer las cosas,N,1,00:03,1,Varios días (de 1 a 6 días),
199,QS704A,Últimos 12 meses: tuvo pocas ganas o interés en hacer las cosas,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
199,QS704A,Últimos 12 meses: tuvo pocas ganas o interés en hacer las cosas,N,1,00:03,3,Casi todos los días (de 12 a más días),
200,QS704B,"Últimos 12 meses: se sintió desanimada(o), deprimida(o), triste o sin esperanza",N,1,00:03,0,Para Nada,
200,QS704B,"Últimos 12 meses: se sintió desanimada(o), deprimida(o), triste o sin esperanza",N,1,00:03,1,Varios días (de 1 a 6 días),
200,QS704B,"Últimos 12 meses: se sintió desanimada(o), deprimida(o), triste o sin esperanza",N,1,00:03,2,La mayoria de días (de 7 a 11 días),
200,QS704B,"Últimos 12 meses: se sintió desanimada(o), deprimida(o), triste o sin esperanza",N,1,00:03,3,Casi todos los días (de 12 a más días),
201,QS704C,Últimos 12 meses: tuvo problemas para dormir o mantenerse dormida(o) o en dormir demasiado,N,1,00:03,0,Para Nada,
201,QS704C,Últimos 12 meses: tuvo problemas para dormir o mantenerse dormida(o) o en dormir demasiado,N,1,00:03,1,Varios días (de 1 a 6 días),
201,QS704C,Últimos 12 meses: tuvo problemas para dormir o mantenerse dormida(o) o en dormir demasiado,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
201,QS704C,Últimos 12 meses: tuvo problemas para dormir o mantenerse dormida(o) o en dormir demasiado,N,1,00:03,3,Casi todos los días (de 12 a más días),
202,QS704D,Últimos 12 meses: se sintió cansada(o) o tuvo poca energía sin motivo que lo justifique,N,1,00:03,0,Para Nada,
202,QS704D,Últimos 12 meses: se sintió cansada(o) o tuvo poca energía sin motivo que lo justifique,N,1,00:03,1,Varios días (de 1 a 6 días),
202,QS704D,Últimos 12 meses: se sintió cansada(o) o tuvo poca energía sin motivo que lo justifique,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
202,QS704D,Últimos 12 meses: se sintió cansada(o) o tuvo poca energía sin motivo que lo justifique,N,1,00:03,3,Casi todos los días (de 12 a más días),
203,QS704E,Últimos 12 meses: tuvo poco apetito o ha comido en exceso,N,1,00:03,0,Para Nada,
203,QS704E,Últimos 12 meses: tuvo poco apetito o ha comido en exceso,N,1,00:03,1,Varios días (de 1 a 6 días),
203,QS704E,Últimos 12 meses: tuvo poco apetito o ha comido en exceso,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
203,QS704E,Últimos 12 meses: tuvo poco apetito o ha comido en exceso,N,1,00:03,3,Casi todos los días (de 12 a más días),
204,QS704F,Últimos 12 meses: ha tenido dificultad en poner atención o concentrarse en las cosas que hace,N,1,00:03,0,Para Nada,
204,QS704F,Últimos 12 meses: ha tenido dificultad en poner atención o concentrarse en las cosas que hace,N,1,00:03,1,Varios días (de 1 a 6 días),
204,QS704F,Últimos 12 meses: ha tenido dificultad en poner atención o concentrarse en las cosas que hace,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
204,QS704F,Últimos 12 meses: ha tenido dificultad en poner atención o concentrarse en las cosas que hace,N,1,00:03,3,Casi todos los días (de 12 a más días),
205,QS704G,Últimos 12 meses: dificultad para moverse o hablar más lento de lo normal o se ha sentido inquieta(o) o intranquila(o) de lo normal,N,1,00:03,0,Para Nada,
205,QS704G,Últimos 12 meses: dificultad para moverse o hablar más lento de lo normal o se ha sentido inquieta(o) o intranquila(o) de lo normal,N,1,00:03,1,Varios días (de 1 a 6 días),
205,QS704G,Últimos 12 meses: dificultad para moverse o hablar más lento de lo normal o se ha sentido inquieta(o) o intranquila(o) de lo normal,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
205,QS704G,Últimos 12 meses: dificultad para moverse o hablar más lento de lo normal o se ha sentido inquieta(o) o intranquila(o) de lo normal,N,1,00:03,3,Casi todos los días (de 12 a más días),
206,QS704H,Últimos 12 meses: ha tenido pensamientos de morir o de hacerse daño,N,1,00:03,0,Para Nada,
206,QS704H,Últimos 12 meses: ha tenido pensamientos de morir o de hacerse daño,N,1,00:03,1,Varios días (de 1 a 6 días),
206,QS704H,Últimos 12 meses: ha tenido pensamientos de morir o de hacerse daño,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
206,QS704H,Últimos 12 meses: ha tenido pensamientos de morir o de hacerse daño,N,1,00:03,3,Casi todos los días (de 12 a más días),
207,QS704I,Últimos 12 meses: se ha sentido mal de sí misma(o) o ha sentido que es una(un) fracasada(o) o que se ha fallado a si misma(o) o a su familia,N,1,00:03,0,Para Nada,
207,QS704I,Últimos 12 meses: se ha sentido mal de sí misma(o) o ha sentido que es una(un) fracasada(o) o que se ha fallado a si misma(o) o a su familia,N,1,00:03,1,Varios días (de 1 a 6 días),
207,QS704I,Últimos 12 meses: se ha sentido mal de sí misma(o) o ha sentido que es una(un) fracasada(o) o que se ha fallado a si misma(o) o a su familia,N,1,00:03,2,La mayoria de días (de 7 a 11 días),
207,QS704I,Últimos 12 meses: se ha sentido mal de sí misma(o) o ha sentido que es una(un) fracasada(o) o que se ha fallado a si misma(o) o a su familia,N,1,00:03,3,Casi todos los días (de 12 a más días),
208,QS706,"Las molestias o problema cuánto le han dificultado para realizar su trabajo, sus actividades en la casa o llevarse bien con otras personas",N,1,01:03,1,Mucho,
208,QS706,"Las molestias o problema cuánto le han dificultado para realizar su trabajo, sus actividades en la casa o llevarse bien con otras personas",N,1,01:03,2,Poco,
208,QS706,"Las molestias o problema cuánto le han dificultado para realizar su trabajo, sus actividades en la casa o llevarse bien con otras personas",N,1,01:03,3,Nada,
209,QS707,"En los últimos 12 meses recibió tratamiento de algún profesional de salud por depresión, tristeza, desánimo, falta de interés o irritabilidad",N,1,"1:2, 8",1,Si,
209,QS707,"En los últimos 12 meses recibió tratamiento de algún profesional de salud por depresión, tristeza, desánimo, falta de interés o irritabilidad",N,1,"1:2, 8",2,No,
