HHID,SH81A,SH81B,SH81C,SH81D,SH81E,SH81F,SH81G
"176600201",0,0,0,0,0,0,0
"176601001",0,0,0,0,0,0,0
"176601801",0,0,0,0,0,0,0
"176602601",0,0,1,0,0,0,0
"176604201",0,0,0,0,0,0,0
"176605001",0,0,0,0,0,0,0
"176605801",0,0,0,0,0,0,0
"176606601",1,0,0,0,0,0,0
"176607401",1,1,1,0,0,0,0
"176608201",0,0,1,0,0,0,0
"176609001",0,0,0,0,0,0,0
"176609801",1,0,0,0,0,0,0
"176610601",0,0,0,0,0,0,0
"176700601",0,0,0,0,0,0,0
"176701501",0,0,0,0,0,0,0
"176702401",0,1,0,0,0,0,0
"176703301",1,1,1,1,1,1,1
"176704201",0,0,0,0,0,0,0
"176705101",0,0,0,0,0,0,0
"176706001",1,1,0,0,0,0,0
"176706901",1,0,0,0,0,0,0
"176707801",0,0,0,0,0,0,0
"176708701",0,0,0,0,0,0,0
"176709601",0,0,0,0,0,0,0
"176710501",0,0,0,0,0,0,0
"176711401",0,0,0,0,0,0,0
"176712301",1,0,0,0,0,0,0
"176800201",0,0,0,0,0,0,0
"176801401",0,0,0,0,0,0,0
"176802501",0,0,0,0,0,0,0
"176803701",1,0,0,0,0,0,0
"176804801",1,0,0,0,0,0,0
"176806001",1,1,0,0,0,0,0
"176807101",1,1,0,0,0,0,0
"176808301",0,0,0,0,0,0,0
"176809501",1,1,0,0,1,0,0
"176810601",0,0,0,0,0,0,0
"176811801",0,0,0,0,0,0,0
"176812901",0,0,0,0,0,0,0
"176814101",0,0,0,0,0,0,0
"176815201",0,0,0,0,0,0,0
"176900801",0,0,0,0,0,0,0
"176902001",1,0,0,0,0,0,0
"176904401",0,0,0,0,0,0,0
"176905701",1,0,0,0,0,0,0
"176906901",0,0,0,0,0,0,0
"176908101",0,0,0,0,0,0,0
"176908102",0,0,0,0,0,0,0
"176909301",0,0,0,0,0,0,0
"176910501",0,0,0,0,0,0,0
"176911701",0,0,0,0,0,0,0
"176912901",0,0,0,0,0,0,0
"176914201",0,0,0,0,0,0,0
"176915401",0,0,0,0,0,0,0
"176916601",1,0,0,0,0,0,0
"177000901",0,0,0,0,0,0,0
"177002001",0,0,0,0,0,0,0
"177003101",1,0,0,0,0,0,0
"177004201",0,0,0,0,0,0,0
"177005301",0,0,0,0,0,0,0
"177006401",0,0,0,0,0,0,0
"177007501",1,1,0,0,0,0,0
"177008701",0,0,0,0,0,0,0
"177009801",1,0,0,0,0,0,0
"177010901",0,0,0,0,0,0,0
"177012001",1,0,0,0,0,0,0
"177013101",1,0,1,0,1,0,0
"177014201",0,0,0,0,0,0,0
"177015301",1,0,1,0,0,0,0
"177100901",0,0,0,0,0,1,0
"177101901",1,0,0,0,0,0,0
"177103001",1,1,0,0,0,0,0
"177104001",0,0,0,0,0,0,0
"177105001",0,0,0,0,0,0,0
"177106101",0,0,0,0,0,0,0
"177107101",0,0,0,0,0,0,0
"177108201",1,0,0,0,0,0,0
"177109201",0,0,0,0,0,1,0
"177110201",0,0,0,0,0,0,0
"177111301",0,0,0,0,0,0,0
"177112301",1,1,1,0,0,0,0
"177113301",0,0,0,0,0,0,0
"177114401",1,0,0,0,0,0,0
"177200101",0,0,1,0,0,0,0
"177200701",1,0,0,0,0,0,0
"177201401",0,0,0,0,0,0,0
"177201402",1,0,1,1,0,0,0
"177202001",0,0,0,1,0,0,0
"177202701",0,0,1,1,0,0,0
"177203301",1,1,0,0,1,0,0
"177203302",1,0,0,0,0,0,0
"177203901",0,0,0,0,0,0,0
"177205201",0,0,0,0,0,0,0
"177205901",1,0,0,0,0,0,0
"177206501",1,0,0,0,0,0,0
"177207101",0,0,0,0,0,0,0
"177207102",0,0,0,0,0,0,0
"177208401",0,0,0,0,0,0,0
"177209001",1,0,0,0,0,0,0
"177209701",0,0,0,0,0,0,0
"177210301",0,0,0,0,0,0,0
"177211001",0,0,1,0,0,0,0
"177211601",0,0,0,0,0,0,0
"177212201",0,0,0,0,0,0,0
"177212202",0,0,0,0,0,0,0
"177212901",1,0,0,0,0,0,0
"177213501",1,0,1,1,0,0,0
"177214201",0,0,0,0,0,0,0
"177300101",0,0,0,0,0,0,0
"177300601",0,0,0,0,0,0,0
"177301001",0,0,0,0,0,0,0
"177301501",1,0,0,1,0,0,0
"177302001",1,1,1,1,0,0,0
"177302401",1,0,0,0,0,0,0
"177302901",0,0,0,0,0,0,0
"177303401",1,1,1,0,0,0,0
"177303901",0,0,1,1,0,0,0
"177304301",0,0,0,0,0,0,0
"177304801",1,0,0,0,0,0,0
"177305301",0,0,0,0,0,0,0
"177305701",0,0,0,0,0,0,0
"177306201",0,0,0,0,0,0,0
"177307101",1,0,1,0,0,0,0
"177307601",0,0,0,0,0,0,0
"177308101",0,0,0,0,0,0,0
"177308601",1,0,0,0,0,0,0
"177309001",1,0,0,0,0,0,0
"177309501",0,0,0,0,0,0,0
"177310001",1,0,1,0,1,0,0
"177310401",1,0,0,0,0,0,0
"177400501",1,0,0,1,0,0,0
"177402401",0,0,0,0,0,0,0
"177403001",0,0,0,0,0,0,0
"177404301",1,0,0,0,0,0,0
"177404901",0,0,0,0,0,0,0
"177405501",1,0,0,0,1,0,0
"177406201",1,0,1,0,0,0,0
"177406801",0,0,0,0,0,0,0
"177407401",1,0,1,1,0,0,0
"177408101",1,0,0,0,0,0,0
"177408701",0,0,0,0,0,0,0
"177409301",1,0,0,0,0,0,0
"177410001",0,0,0,0,0,0,0
"177410601",0,0,0,0,0,0,0
"177411201",0,0,1,0,0,0,0
"177411801",0,0,0,0,0,0,0
"177412501",0,1,1,1,0,0,0
"177413101",1,1,0,0,0,0,0
"177413701",0,0,0,0,0,0,0
"177414401",0,0,1,0,0,0,0
"177500401",0,0,0,0,0,0,0
"177501101",0,0,0,0,0,0,0
"177501701",1,0,0,0,0,0,0
"177502401",0,0,1,0,0,0,0
"177503001",0,0,1,0,0,0,0
"177503701",0,1,0,0,0,0,0
"177504301",1,0,0,0,0,0,0
"177505001",0,0,0,0,0,0,0
"177505701",1,0,0,0,0,0,0
"177506301",1,0,0,0,0,0,0
"177507001",0,0,0,0,0,0,0
"177507601",0,0,0,0,0,0,0
"177508301",1,0,1,1,0,1,0
"177508901",1,1,1,1,1,0,0
"177509601",1,0,1,0,0,0,0
"177510201",0,0,0,0,0,0,0
"177510901",1,0,0,0,0,0,0
"177511601",0,0,0,0,0,0,0
"177512201",1,1,0,1,1,0,0
"177512901",1,0,0,0,0,0,0
"177513501",0,0,0,0,0,0,0
"177514201",1,0,0,0,0,0,0
"177514801",1,1,0,1,0,1,0
"177600901",1,0,0,0,0,0,0
"177601001",1,0,0,0,0,0,0
"177601101",0,0,1,1,0,0,0
"177601201",0,0,0,0,0,0,0
"177601301",0,0,0,0,0,0,0
"177601401",0,0,0,0,0,0,0
"177601501",0,0,0,0,0,0,0
"177601601",0,0,0,0,0,0,0
"177604101",0,0,0,0,0,0,0
"177604201",0,0,0,0,0,0,0
"177604301",0,0,0,0,0,0,0
"177604401",0,0,0,0,0,0,0
"177604501",0,0,0,0,0,0,0
"177604601",0,0,0,0,0,0,0
"177604701",0,0,0,0,0,0,0
"177604801",1,0,0,0,0,1,0
"177608101",0,0,0,0,0,0,0
"177608201",0,0,0,0,0,0,0
"177608301",0,0,0,0,0,0,0
"177608401",0,0,0,0,0,0,0
"177608501",0,1,0,0,0,0,0
"177608601",1,0,0,0,0,0,0
"177608701",0,0,0,0,0,0,0
"177608801",0,0,0,0,1,0,0
"177608901",0,0,0,0,0,0,0
"177701701",0,0,0,0,0,0,0
"177701801",0,0,0,0,0,0,0
"177701901",0,0,0,0,0,0,0
"177702001",0,0,0,0,0,0,0
"177702101",0,0,0,0,0,0,0
"177702201",0,0,0,0,0,0,0
"177702301",0,0,0,0,0,0,0
"177702401",0,0,0,0,0,0,0
"177706501",0,0,0,0,0,0,0
"177706601",0,0,0,0,0,0,0
"177706801",0,0,0,0,0,0,0
"177706901",0,0,0,0,0,0,0
"177707001",0,0,0,0,0,0,0
"177707101",0,0,0,0,0,0,0
"177707201",0,0,0,0,0,0,0
"177711301",0,0,0,0,0,0,0
"177711401",0,0,0,0,0,0,0
"177711501",0,0,0,0,0,0,0
"177711601",0,0,0,0,0,0,0
"177711701",0,0,0,0,0,0,0
"177711801",0,0,0,0,0,0,0
"177711901",0,1,0,0,0,0,0
"177712101",0,0,0,0,0,0,0
"177801701",0,0,0,0,0,0,0
"177801801",0,0,0,0,0,0,0
"177801901",0,0,0,0,0,0,0
"177802001",0,0,0,0,0,0,0
"177802101",0,0,1,0,0,0,0
"177802201",0,0,0,0,0,0,0
"177802301",0,0,0,0,0,0,0
"177802401",0,1,0,0,0,0,0
"177802501",0,0,0,0,0,0,0
"177804101",0,0,0,0,0,0,0
"177804301",0,0,0,0,0,0,0
"177804401",0,0,0,0,0,0,0
"177804501",0,0,0,0,0,0,0
"177804601",0,0,0,0,0,0,0
"177804701",0,1,0,0,0,0,0
"177804801",0,0,0,0,0,0,0
"177804901",0,0,0,0,0,0,0
"177807101",0,0,0,0,0,0,0
"177807201",0,0,0,0,0,0,0
"177807301",0,0,0,0,0,0,0
"177807401",0,0,0,0,0,0,0
"177807501",0,0,0,0,0,0,0
"177807601",0,0,0,0,0,0,0
"177807701",0,0,0,0,0,0,0
"177902601",0,0,0,0,0,0,0
"177902701",0,0,0,0,0,0,0
"177902801",0,0,0,0,0,0,0
"177902901",1,0,0,0,0,0,0
"177903001",0,0,0,0,0,0,0
"177903101",0,0,0,0,0,0,0
"177903301",0,0,0,0,0,0,0
"177906601",1,0,0,0,0,0,0
"177906701",0,0,0,0,0,0,0
"177906801",0,0,0,0,0,0,0
"177906901",0,0,0,0,0,0,0
"177907001",0,0,0,0,0,0,0
"177907101",0,0,0,0,0,0,0
"177907201",0,0,1,0,0,0,0
"177907301",0,0,0,0,0,0,0
"177910601",0,0,0,0,0,0,0
"177910701",0,0,0,0,0,0,0
"177910801",0,0,0,0,0,0,0
"177910901",0,0,1,0,0,0,0
"177911001",1,0,0,0,0,0,0
"177911101",0,0,0,0,0,0,0
"177911201",0,0,0,0,0,0,0
"177911301",0,0,0,0,0,0,0
"178000301",0,0,0,0,0,0,0
"178001101",0,0,0,1,0,0,0
"178001901",0,0,0,0,0,0,0
"178002701",0,0,0,0,0,0,0
"178003501",0,0,0,0,0,0,0
"178004301",0,0,0,0,0,0,0
"178005101",0,0,0,0,0,0,0
"178005901",0,1,0,0,0,1,0
"178006601",1,0,0,0,0,0,0
"178007401",0,0,0,0,0,0,0
"178008201",0,0,0,0,0,0,0
"178009001",0,0,0,0,0,0,0
"178009801",1,0,0,0,0,0,0
"178010601",0,0,0,0,0,0,0
"178100801",0,0,0,0,0,0,0
"178101701",0,0,0,0,0,0,0
"178102601",0,0,0,0,0,0,0
"178103601",1,0,0,0,0,0,0
"178104501",1,0,0,0,0,0,0
"178105401",0,0,0,0,0,0,0
"178106301",0,0,0,0,0,0,0
"178107301",0,0,0,0,0,0,0
"178108201",1,1,0,0,0,0,0
"178109101",1,0,0,0,0,0,0
"178110001",1,1,0,0,0,0,0
"178110901",1,0,1,1,0,1,0
"178111901",0,0,0,0,0,0,0
"178112801",1,1,0,0,0,0,0
"178201101",0,0,0,0,0,0,0
"178201801",0,1,1,1,0,0,0
"178202601",0,1,1,0,1,1,1
"178203401",0,0,0,0,0,0,0
"178204201",1,1,1,0,0,0,0
"178204901",1,1,0,0,0,0,0
"178205701",1,1,0,0,0,0,0
"178206501",1,0,0,0,0,0,0
"178207201",1,0,0,0,0,0,0
"178208001",1,0,1,1,0,0,0
"178208002",0,0,0,0,0,0,0
"178208801",1,0,0,0,0,0,0
"178209601",0,0,0,0,0,0,0
"178209602",0,0,0,0,0,0,0
"178210301",1,0,0,0,0,0,0
"178300401",1,0,0,0,0,0,0
"178301401",1,1,0,0,0,0,0
"178302401",0,0,0,1,0,0,0
"178303301",0,0,0,1,1,1,0
"178304301",1,1,0,1,0,0,0
"178305301",0,0,0,0,0,0,0
"178306301",0,0,0,0,0,0,0
"178307301",1,0,0,0,0,0,0
"178308201",0,0,0,0,0,0,0
"178309201",1,0,0,0,0,0,0
"178310201",0,0,0,0,0,0,1
"178311201",1,0,0,0,0,0,0
"178312101",0,0,0,0,0,0,0
"178313101",0,0,0,0,0,0,0
"178401101",0,0,0,0,0,0,0
"178402301",1,0,0,0,0,0,0
"178403501",0,0,0,0,0,0,0
"178404701",1,0,1,0,0,0,0
"178405901",0,0,0,0,0,0,0
"178407101",1,1,0,0,0,0,0
"178408301",0,0,0,0,0,0,0
"178409501",1,0,0,0,0,0,0
"178410701",0,0,0,0,0,0,0
"178411901",1,1,0,0,0,0,0
"178413101",0,0,0,0,0,0,0
"178414301",0,0,0,0,0,0,0
"178415501",0,0,0,1,0,0,0
"178416701",0,1,0,0,0,0,0
"178501101",0,0,0,0,0,0,0
"178502301",0,0,1,0,0,0,0
"178503401",0,0,0,1,0,0,0
"178504601",0,0,0,0,0,0,0
"178505701",0,0,0,0,0,0,0
"178506901",0,0,0,0,0,0,0
"178508001",1,0,0,0,0,0,0
"178509201",1,0,0,0,0,0,0
"178510301",0,0,0,1,0,1,0
"178511501",0,0,0,1,0,0,0
"178512601",0,0,0,0,0,0,0
"178513801",0,0,0,0,0,0,0
"178514901",1,0,0,0,0,0,0
"178516101",0,0,0,0,0,0,0
"178600901",0,0,0,0,1,0,0
"178602001",0,0,0,0,0,0,0
"178603101",0,0,0,0,0,0,0
"178604201",0,0,0,0,0,0,0
"178605301",0,0,0,0,0,0,0
"178606401",0,0,0,0,0,0,0
"178607501",1,0,0,1,0,0,0
"178608601",0,0,0,0,0,0,0
"178609601",0,0,0,1,0,1,0
"178610701",0,0,0,0,0,0,0
"178611801",0,0,0,0,0,0,0
"178612901",0,0,0,0,0,0,0
"178614001",0,0,0,0,0,0,0
"178700401",0,0,0,0,0,0,0
"178701301",0,1,0,0,0,0,0
"178702101",0,0,0,0,0,0,0
"178703001",1,1,0,0,0,0,0
"178703901",1,0,0,0,0,0,0
"178704801",1,0,1,0,0,0,0
"178705601",0,0,0,0,0,0,0
"178706501",1,0,1,0,0,0,0
"178707401",0,0,0,0,0,0,0
"178708201",1,0,0,0,0,0,0
"178710001",0,0,0,0,0,0,0
"178710901",1,0,0,0,0,0,0
"178800201",1,0,0,0,0,0,0
"178801601",0,0,0,0,0,0,0
"178802901",0,1,0,0,0,0,0
"178804301",0,0,0,0,0,0,0
"178805701",0,0,0,0,0,0,1
"178807001",0,0,0,0,0,0,0
"178808401",1,0,1,1,0,0,0
"178809801",0,0,0,0,0,0,0
"178811101",1,0,0,0,0,0,0
"178812501",0,0,0,0,0,0,0
"178815201",1,0,1,1,0,0,0
"178816601",0,0,0,0,0,0,0
"178817901",0,0,0,0,0,0,0
"178900201",0,0,0,0,0,0,0
"178901001",0,0,0,0,0,0,0
"178901801",0,0,0,0,0,0,0
"178902601",1,0,0,0,0,0,0
"178903401",0,0,0,0,0,0,0
"178903402",0,1,1,0,0,0,0
"178904201",0,0,0,0,0,0,0
"178905001",1,0,0,0,0,0,0
"178905801",0,0,0,0,0,0,0
"178906601",1,0,0,0,0,0,0
"178907401",1,0,0,0,0,0,0
"178908201",0,0,0,1,0,0,0
"178909001",1,0,1,1,0,0,0
"178909801",0,0,0,0,0,0,0
"178910601",1,1,1,0,0,0,0
"179000201",1,1,1,0,0,0,1
"179001401",0,0,0,0,0,0,0
"179002601",0,0,0,0,0,0,0
"179003701",1,0,1,0,1,0,0
"179004901",0,1,1,1,0,0,0
"179006101",0,0,1,1,0,0,0
"179007301",1,0,0,0,0,0,0
"179008501",0,0,0,0,0,0,0
"179009601",0,0,0,0,0,0,0
"179010801",1,0,0,0,0,0,1
"179012001",0,0,0,0,0,0,0
"179013201",1,0,1,1,0,0,0
"179014301",0,0,0,0,0,0,0
"179015501",0,0,0,0,0,0,0
"179101501",0,0,0,0,0,0,0
"179102401",0,0,0,0,0,0,0
"179103201",0,0,0,0,0,0,0
"179104901",1,0,1,0,0,0,0
"179104902",1,0,0,0,0,0,0
"179105701",1,1,1,1,1,0,0
"179106601",0,0,0,0,0,0,0
"179107401",1,0,0,0,0,0,0
"179108201",0,0,0,0,0,0,0
"179109101",1,0,0,0,0,0,0
"179109901",1,0,1,0,0,0,0
"179110701",0,0,0,0,0,0,0
"179111601",0,0,0,0,0,0,0
"179200501",0,0,0,0,0,0,0
"179201201",0,0,0,0,0,0,0
"179201901",0,0,0,0,0,0,0
"179202601",0,0,0,0,0,0,0
"179203301",1,1,1,0,0,0,0
"179204001",0,0,1,1,0,1,0
"179204701",0,0,0,0,0,0,0
"179205401",1,0,0,1,0,0,0
"179206001",0,0,0,0,0,0,0
"179206701",0,0,0,0,0,0,0
"179208101",0,0,0,1,0,0,0
"179208801",1,0,0,0,0,0,0
"179209501",1,0,0,0,0,0,0
"179300801",1,0,1,1,0,0,1
"179302101",1,0,0,0,0,0,0
"179303401",0,0,1,0,0,0,0
"179304601",1,0,1,0,0,0,0
"179305901",1,0,0,1,0,0,0
"179307201",0,0,0,0,0,0,0
"179308501",0,0,1,0,0,0,0
"179309801",1,0,1,0,0,0,0
"179311001",0,0,0,0,0,0,0
"179312301",0,0,0,0,0,0,0
"179313601",1,0,0,0,0,0,0
"179314901",0,0,0,1,0,0,0
"179316101",1,0,1,1,0,0,0
"179400201",1,0,0,0,0,0,0
"179400202",0,0,0,0,0,0,0
"179401201",1,0,0,0,0,0,0
"179402101",1,0,0,0,1,0,0
"179403101",1,0,1,1,0,0,0
"179404101",1,0,0,0,0,0,0
"179405001",1,0,0,0,0,0,0
"179405002",1,0,1,1,0,1,0
"179406001",1,0,0,0,0,0,0
"179407001",0,0,0,0,0,0,0
"179407901",0,0,0,0,0,0,0
"179408901",0,0,0,0,0,0,0
"179409801",0,0,0,0,0,0,0
"179410801",1,0,0,0,0,0,0
"179411801",0,0,0,0,0,0,0
"179412701",1,0,1,0,0,0,0
"179412702",0,0,1,0,0,0,0
"179501101",1,0,0,1,0,0,0
"179501901",1,1,0,1,0,0,0
"179502801",1,0,0,0,0,0,0
"179503601",0,0,0,0,0,0,0
"179504501",0,0,0,0,0,0,0
"179505301",1,0,1,1,0,0,0
"179505302",0,0,0,0,0,0,0
"179506201",0,0,0,0,0,0,0
"179507001",0,0,0,0,0,0,0
"179507901",1,1,0,0,0,1,0
"179508701",0,0,0,0,0,0,0
"179509601",1,1,0,0,0,0,0
"179510401",1,0,0,0,0,0,0
"179511301",1,1,0,0,0,0,0
"179600501",1,0,0,0,0,0,0
"179601501",1,0,0,1,0,0,0
"179602501",0,0,0,0,0,0,0
"179603501",1,0,0,0,0,0,0
"179604501",0,0,1,0,0,0,0
"179605501",1,0,0,0,0,0,0
"179606501",0,0,0,0,0,0,0
"179607601",1,0,0,0,0,0,0
"179608601",0,0,1,1,0,0,0
"179609601",0,0,0,0,0,0,0
"179610601",0,0,0,0,0,0,0
"179611601",1,1,1,0,0,0,0
"179613601",1,0,0,0,0,0,0
"179700101",0,0,0,0,0,0,0
"179701001",0,0,0,0,0,0,0
"179701901",1,0,1,0,0,0,0
"179702801",0,0,0,0,0,0,0
"179703701",0,0,0,0,0,1,0
"179704601",0,0,0,0,0,0,0
"179705501",0,0,0,0,0,0,0
"179706401",0,0,0,0,0,0,0
"179707201",1,0,1,0,0,0,0
"179708101",1,0,0,0,0,0,0
"179709001",1,0,0,0,1,1,0
"179709901",1,0,1,0,0,0,0
"179710801",0,0,0,0,0,0,0
"179711701",0,1,0,0,0,0,0
"179800301",0,0,1,0,0,0,0
"179801001",1,0,0,0,0,0,0
"179801701",0,0,0,0,0,0,0
"179802401",0,0,0,0,0,0,0
"179803101",1,0,0,0,0,0,0
"179803801",0,0,0,0,0,0,0
"179804501",1,0,0,0,0,0,0
"179805201",1,0,0,0,0,0,0
"179805901",0,0,0,0,0,0,0
"179808001",0,0,0,0,0,0,0
"179808701",1,0,1,1,0,0,0
"179900201",1,0,0,0,0,0,0
"179901401",0,0,0,0,0,0,0
"179902601",1,0,0,0,0,0,0
"179906201",0,0,0,0,0,0,0
"179907401",1,0,0,0,0,0,0
"179908601",1,0,0,0,0,0,0
"179909801",1,0,0,0,0,0,1
"179911001",1,1,1,1,0,1,1
"179912201",0,0,0,0,0,0,0
"179913401",1,0,0,0,0,0,0
"179914601",1,0,0,0,0,0,0
"179915801",0,0,0,0,0,0,0
"180000801",1,1,1,1,0,0,0
"180002801",1,1,1,0,0,0,0
"180004701",0,0,0,0,0,0,0
"180006701",0,0,0,0,0,0,0
"180008601",1,0,1,0,0,0,0
"180010601",0,0,0,0,0,0,0
"180012501",1,0,0,0,0,0,0
"180014501",0,0,0,1,0,0,0
"180016501",1,0,0,0,0,0,0
"180018401",1,0,0,0,0,0,0
"180020401",1,0,0,1,0,0,0
"180022301",1,0,0,0,0,0,0
"180024301",0,0,0,0,0,0,0
"180026201",0,0,0,0,0,0,0
"180100801",1,1,0,0,0,0,0
"180102101",1,0,0,0,0,0,0
"180103401",1,0,0,0,0,0,0
"180104701",0,0,0,1,0,0,0
"180106001",1,1,0,0,0,0,0
"180107301",1,0,0,0,0,0,0
"180108601",1,0,0,0,0,0,0
"180109901",0,0,1,0,0,0,0
"180111101",1,0,1,1,0,0,0
"180113701",0,0,0,0,0,0,0
"180115001",0,0,1,1,1,0,0
"180116301",0,0,0,0,0,0,0
"180117601",1,0,1,1,0,1,1
"180201001",1,0,0,0,0,0,0
"180202001",1,0,1,1,1,0,0
"180203101",1,1,0,1,1,0,0
"180204101",1,1,1,0,0,0,0
"180205201",0,0,0,0,0,0,0
"180206201",1,0,0,0,0,0,0
"180207301",1,0,0,0,0,1,0
"180208301",1,0,0,0,0,1,0
"180209301",0,0,0,0,0,0,0
"180210401",1,0,0,0,0,0,0
"180211401",1,0,0,0,0,0,0
"180212501",0,0,0,0,0,0,0
"180213501",1,0,0,0,0,0,0
"180214601",0,0,0,0,0,0,0
"180301101",1,1,0,0,0,0,0
"180302201",0,0,0,0,0,0,0
"180303401",0,1,0,0,0,0,0
"180304501",1,0,0,0,0,0,0
"180305601",0,0,0,0,0,0,0
"180306801",1,1,1,0,0,0,0
"180307901",0,0,1,0,0,0,0
"180309101",0,0,0,0,0,0,0
"180310201",1,1,0,0,1,1,0
"180311301",1,0,0,0,0,0,0
"180312501",0,0,0,0,0,0,0
"180313601",0,0,0,0,0,0,0
"180315901",1,0,0,0,0,0,0
"180400301",1,1,0,0,0,0,0
"180401101",0,0,1,0,0,0,0
"180401901",0,0,0,0,0,0,0
"180402801",0,0,0,0,0,0,0
"180404401",0,0,0,0,0,0,0
"180405201",0,0,0,0,0,0,0
"180406101",1,0,1,0,0,1,0
"180406901",0,0,0,0,0,0,0
"180407701",0,0,0,0,0,0,0
"180408501",0,0,0,0,0,0,0
"180409301",0,0,0,0,0,0,0
"180410201",0,0,0,0,0,0,0
"180411001",0,0,0,0,0,0,0
"180500301",0,0,0,0,0,0,0
"180501401",1,1,0,0,0,0,0
"180502501",0,0,0,0,0,0,0
"180503601",0,0,0,1,0,0,0
"180504701",0,1,0,1,0,0,0
"180506901",0,0,0,0,0,0,0
"180508001",0,0,0,0,0,0,0
"180509101",0,0,0,0,0,0,0
"180510201",1,0,0,0,0,0,0
"180511301",1,0,0,0,0,0,0
"180512401",1,0,0,0,0,0,0
"180513501",0,0,0,0,0,0,0
"180514601",1,0,0,0,0,0,0
"180514602",0,0,0,0,0,0,0
"180514603",1,0,0,0,0,0,0
"180600201",1,1,0,0,0,0,0
"180601201",0,0,0,0,0,0,0
"180602201",0,0,0,0,0,0,0
"180602202",0,0,0,1,0,0,0
"180604201",0,0,0,0,0,0,0
"180605201",0,0,0,0,0,0,0
"180606201",0,0,0,0,0,0,0
"180607201",1,0,1,0,0,0,0
"180608201",1,0,0,0,0,0,0
"180609201",1,0,0,0,0,0,0
"180610201",1,0,0,0,0,0,0
"180611201",1,0,1,0,0,0,0
"180612201",1,1,0,0,0,0,0
"180613201",0,0,0,0,0,0,0
"180700701",0,0,0,0,0,0,0
"180701501",1,0,1,0,0,0,0
"180702401",0,0,0,0,0,0,0
"180703201",0,0,0,0,0,0,0
"180704001",0,0,0,0,0,0,0
"180704801",1,0,0,0,1,0,0
"180705701",1,0,1,0,1,1,0
"180706501",1,0,0,0,0,0,0
"180707301",1,0,0,0,0,0,0
"180708201",1,0,1,0,0,0,0
"180709001",0,0,0,0,0,0,0
"180709801",1,0,0,1,0,0,0
"180709802",1,0,1,0,0,0,0
"180710601",1,0,0,0,0,0,0
"180711501",0,0,0,0,0,0,0
"180800301",0,0,0,0,0,0,0
"180800302",1,0,0,0,0,0,0
"180801401",0,0,1,0,0,0,0
"180802501",0,0,0,0,0,0,0
"180803701",0,0,0,0,0,0,0
"180805701",1,0,0,0,0,0,0
"180806801",0,0,0,0,0,0,0
"180807901",1,1,0,1,0,0,0
"180809001",1,1,0,0,0,0,0
"180810101",1,0,0,0,0,0,0
"180811201",0,0,0,0,0,0,0
"180813301",0,1,0,0,0,0,0
"180814401",0,0,1,0,0,0,0
"180900101",0,0,0,0,0,0,0
"180900801",1,0,0,0,0,0,0
"180901601",0,0,0,1,0,0,0
"180902301",0,0,0,0,0,0,0
"180903001",0,0,0,0,0,0,0
"180903701",0,0,0,0,0,0,0
"180904501",1,0,0,0,0,0,0
"180905201",1,0,0,0,0,0,0
"180905901",0,0,0,0,0,0,0
"180905902",1,0,0,0,0,0,0
"180906701",0,0,0,0,0,0,0
"180907401",1,1,0,0,1,0,1
"180908101",1,1,0,1,0,0,0
"180908801",1,0,1,1,0,0,0
"180909601",0,0,0,0,0,0,1
"181001001",0,0,0,0,0,0,0
"181002001",0,0,0,1,0,1,0
"181004101",1,0,1,0,0,0,0
"181005201",1,0,0,0,0,0,0
"181006201",0,0,0,0,0,0,0
"181007301",1,0,0,0,0,0,0
"181008301",1,0,0,0,0,0,0
"181009301",0,0,0,0,0,0,0
"181010401",1,1,0,0,0,0,0
"181011401",0,0,0,0,0,0,0
"181012501",0,0,0,0,0,0,0
"181013501",1,0,0,0,0,0,0
"181014601",0,0,1,0,0,0,0
"181100101",0,0,1,0,0,0,0
"181102401",0,0,0,0,0,0,0
"181103601",1,0,0,0,0,0,0
"181104801",0,0,0,0,0,0,0
"181106001",0,0,0,0,0,0,0
"181107101",1,0,0,0,0,0,0
"181109501",1,0,0,0,0,0,0
"181110601",0,1,0,0,0,0,0
"181111801",0,1,1,0,0,0,0
"181113001",0,1,0,0,0,0,0
"181114201",0,0,0,0,0,0,0
"181115301",0,0,0,0,0,0,0
"181200601",0,0,0,0,0,0,0
"181201401",1,1,0,0,0,0,1
"181202101",0,0,0,1,0,0,0
"181202901",0,0,0,0,0,0,0
"181203701",0,0,1,0,0,0,0
"181204401",0,0,0,0,0,0,0
"181205201",0,1,0,0,0,0,0
"181206001",0,0,0,0,0,0,0
"181206701",1,1,1,1,0,0,0
"181207501",0,0,0,0,0,0,0
"181208201",1,0,1,1,0,0,1
"181209001",0,0,0,0,0,0,0
"181209801",1,0,0,0,0,0,0
"181210501",0,0,0,0,0,0,0
"181300401",0,0,0,0,0,0,0
"181301201",1,1,0,0,0,0,0
"181301202",1,0,0,0,0,0,0
"181301203",0,0,0,0,0,0,0
"181301204",0,0,0,0,0,0,0
"181302001",0,0,0,0,0,0,0
"181302701",1,1,0,0,0,0,0
"181303501",0,0,0,0,0,0,0
"181304301",1,0,0,0,0,0,0
"181305101",1,0,0,0,0,0,0
"181305901",0,0,0,0,0,0,0
"181306601",1,0,0,0,0,0,0
"181307401",1,1,1,0,1,0,1
"181308201",1,0,1,1,0,1,0
"181309001",0,0,0,0,0,0,0
"181309701",0,0,0,1,0,0,0
